metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1789309177.3929,elite,3208.2679831128,1787497908.6633,AS213877 U1 DIGITAL SERVICES LTD,U1DS-AS,Frankfurt am Main,Europe,EU,Germany,DE,Innenstadt I,True,U1 DIGITAL SERVICES LTD,50.1154,8.68058,False,u1host ltd,True,Hesse,success,Europe/Berlin,60313,1788706030,1789309180.0849,1080,socks4,150.241.105.252:1080,True,9065.8595561981,20491,55012,27.139318967458,150.241.105.252
True,1789308962.8297,elite,2611.799471665,1776642170.1471,AS202234 Semantic LLC,SemanticNetwork,Krasnogorsk,Europe,EU,Russia,RU,,False,Semantic,55.8225,37.3267,False,"""Semantic"" LLC",True,Moscow Oblast,success,Europe/Moscow,143400,1788739219,1789309180.0779,1080,socks5,185.49.110.155:1080,True,3298.5219955444,62610,106646,36.991303114808,185.49.110.155
True,1789309180.0427,elite,6691.3872551682,1753807789.4147,AS61753 MARIA NEUSA PEREIRA DE SOUSA E CIA LTDA EPP,MARIA NEUSA PEREIRA DE SOUSA E CIA LTDA EPP,Colinas do Tocantins,South America,SA,Brazil,BR,,False,Cleyton De Sales Costa - ME,-8.0931,-48.5179,False,Maria Neusa Pereira De Sousa E CIA Ltda EPP,True,Tocantins,success,America/Araguaina,77760,1788925718,1789309180.0427,4321,http,131.100.19.5:4321,False,1946.8765258789,42049,331673,11.25141147698,131.100.19.5
True,1789309142.5767,anonymous,2879.8147476229,1783194443.8803,AS396982 Google LLC,GOOGLE-CLOUD-PLATFORM,Council Bluffs,North America,,United States,US,,True,Google LLC,41.2619,-95.8608,False,Google Cloud (us-central1),True,Iowa,success,America/Chicago,,1789241765,1789309180.0319,3129,http,34.134.231.117:3129,False,3813.4853839874,97037,4278,95.77752553916,34.134.231.117
True,1789308576.698,elite,5567.487847323,1787581507.3175,AS59441 Hostiran Network,Hostiran-Network,Tehran,Asia,AS,Iran,IR,,True,NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.),35.6824,51.4158,False,NOAVARAN SHABAKEH SABZ MEHREGAN (Ltd.),True,Tehran,success,Asia/Tehran,,1788790118,1789309180.0242,1080,socks5,62.60.210.173:1080,True,8823.3678340912,69054,4571,93.791511035654,62.60.210.173
True,1789309139.3563,elite,7728.7955939504,1789192197.9436,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789191324,1789309180.0009,5232,socks5,45.74.31.30:5232,True,2670.0685024261,674,863,43.851659076122,45.74.31.30
True,1789305538.1181,elite,7448.1092785405,1787891357.6883,AS56971 AS56971 Cloud,AS56971,Kansas City,North America,,United States,US,,True,CGI GLOBAL LIMITED,39.1027,-94.5778,False,CGI GLOBAL LIMITED,True,Missouri,success,America/Chicago,64121,1789100768,1789309179.989,1080,socks5,94.183.233.251:1080,True,10560.042142868,58834,2150,96.474485110849,94.183.233.251
True,1789309179.9864,elite,3647.6617226066,1783230112.5784,AS10834 Telefonica de Argentina,Telefonica de Argentina,Anelo,South America,SA,Argentina,AR,,False,Telefonica de Argentina,-38.3543,-68.7875,False,Telefonica de Argentina,True,Neuquen,success,America/Argentina/Salta,8305,1789276033,1789309179.9864,1080,socks4,200.70.56.84:1080,True,8326.144695282,137486,154494,47.08747174464,200.70.56.84
True,1789309099.8816,elite,5277.3697051135,1789201280.4467,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789198664,1789309179.9587,31865,socks5,45.74.31.30:31865,True,8931.6387176514,396,880,31.034482758621,45.74.31.30
True,1789309179.9503,elite,5068.0261680058,1789305559.3104,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789302769,1789309179.9503,21253,socks5,45.74.31.50:21253,True,5840.0497436523,21,23,47.727272727273,45.74.31.50
True,1789309034.658,elite,6751.9982468648,1788974439.5169,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788971697,1789309179.9396,4166,socks5,45.74.31.42:4166,True,6628.0658245087,934,2479,27.365953706417,45.74.31.42
True,1789307479.2958,elite,4063.4395094721,1788301105.639,AS4808 China Unicom Beijing Province Network,CHINA169-BJ,Jinrongjie,Asia,AS,China,CN,Xicheng District,False,China Unicom Beijing Province Network,39.9236,116.36,False,,False,Beijing,success,Asia/Shanghai,,1788903152,1789309179.917,18888,http,111.206.4.163:18888,True,8547.7890968323,16775,563,96.752797323797,111.206.4.163
True,1789309179.908,elite,4090.7194277144,1776086199.6278,AS45899 VNPT Corp,VNPT-AS-VN,Hoi An,Asia,AS,Vietnam,VN,,False,VNPT,15.8794,108.335,False,Vietnam Posts and Telecommunications Group,True,Da Nang City,success,Asia/Ho_Chi_Minh,,1788917816,1789309179.908,1080,socks5,113.176.118.150:1080,True,1156.8238735199,66357,100338,39.807432736435,113.176.118.150
True,1789309179.8997,elite,12432.958837625,1787198217.866,AS216071 SERVERS TECH FZCO,VDSINA,Amsterdam,Europe,EU,The Netherlands,NL,,False,Servers Tech Fzco,52.3716,4.8883,False,Servers Tech Fzco,True,North Holland,success,Europe/Amsterdam,1012,1789011800,1789309179.8997,9053,socks5,146.103.125.38:9053,True,13505.245923996,6007,29315,17.006398278693,146.103.125.38
True,1789308949.4728,elite,10870.689288699,1787616212.6969,AS51167 Contabo GmbH,CONTABO,Lauterbourg,Europe,EU,France,FR,,True,Contabo GmbH,48.9742,8.1851,False,Contabo GmbH,True,Grand Est,success,Europe/Paris,67630,1788824004,1789309179.7373,4545,socks4,158.220.99.85:4545,True,13491.368293762,135086,11283,92.291400501472,158.220.99.85
True,1789308736.8613,elite,4908.0672281308,1780575001.3051,AS38623 ISP/IXP IN CAMBODIA WITH THE BEST VERVICE IN THERE.,VIETTELCAMBODIA-AS-AP,Phnom Penh,Asia,AS,Cambodia,KH,,False,BUCT,11.5563,104.9282,True,"VIETTEL (CAMBODIA) PTE., LTD",True,Phnom Penh,success,Asia/Phnom_Penh,1000,1789039688,1789309179.733,1080,socks5,220.158.232.118:1080,True,4288.8326644897,280241,3577,98.739685291278,220.158.232.118
True,1789309082.7614,transparent,6096.3400287374,1780926424.2625,AS6147 INTEGRATEL PERÚ S.A.A.,INTEGRATEL PERU S.A.A.,Abancay,South America,SA,Peru,PE,,False,Telefonica Del Peru,-13.6409,-72.8793,False,PE-TDPERX12-LACNIC,True,Apurímac Department,success,America/Lima,,1788786081,1789309179.6763,999,http,201.230.121.228:999,False,8568.6151981354,21144,56736,27.149460708783,201.230.121.228
True,1789309179.6067,elite,7845.2888700827,1789179057.2014,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789175776,1789309179.6067,11154,socks5,45.74.31.40:11154,True,12885.881185532,814,1101,42.506527415144,45.74.31.40
True,1789309179.5959,elite,7285.3820839003,1789157924.5537,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789157508,1789309179.5959,6082,socks5,45.74.31.30:6082,True,12969.078779221,1023,1239,45.225464190981,45.74.31.30
True,1789309034.2482,elite,2747.2909670162,1776088370.1083,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Herndon,North America,,United States,US,,False,Cox Communications Inc.,38.9251,-77.392,False,Cox Communications,True,Virginia,success,America/New_York,20171,1788786597,1789309179.5645,4145,socks5,72.205.0.67:4145,True,8330.8818340302,125406,78483,61.506996453953,72.205.0.67
True,1789309112.5806,elite,7590.7180489326,1789231209.1506,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789230334,1789309179.46,9464,socks5,45.74.31.30:9464,True,7538.6412143707,490,526,48.228346456693,45.74.31.30
True,1789309179.4512,elite,6711.1258836534,1789179431.438,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789176599,1789309179.4512,12292,socks5,45.74.31.42:12292,True,5508.2087516785,817,1101,42.59645464025,45.74.31.42
True,1789309179.3226,elite,15013.600516563,1783029654.809,AS215590 DpkgSoft International Limited,XORA-AS,Amsterdam,Europe,EU,The Netherlands,NL,,True,DpkgSoft International Limited,52.3716,4.8883,False,Xorek.Cloud Amsterdam,True,North Holland,success,Europe/Amsterdam,1012,1789119199,1789309179.3226,11029,socks5,77.239.108.222:11029,True,17993.966817856,1570,56031,2.7256471241819,77.239.108.222
True,1789309179.3033,transparent,5527.3024581695,1786211643.5253,AS154628 PT Sinergi Multidata Utama,IDNIC-SMUNET-AS-ID,Jatibarang,Asia,AS,Indonesia,ID,,False,Paket Data Andal,-6.47472,108.315,False,,True,West Java,success,Asia/Jakarta,,1789235891,1789309179.3033,8818,http,103.173.163.199:8818,False,6635.844707489,7089,20129,26.045264163421,103.173.163.199
True,1789308971.5031,transparent,6184.528509017,1784949267.0868,AS11556 Cable & Wireless Panama,Cable & Wireless Panama,Panama City,North America,,Panama,PA,,False,Cable & Wireless Panama,8.9948,-79.523,False,Cable & Wireless Panama,True,Provincia de Panamá,success,America/Panama,34002,1789181030,1789309179.1634,999,http,186.73.227.202:999,False,4183.3388805389,8169,28419,22.326992456543,186.73.227.202
True,1789308968.7213,elite,11407.92505156,1788611917.2243,AS57568 ARVANCLOUD GLOBAL TECHNOLOGIES L.L.C,TR_Arvancloud,Frankfurt am Main,Europe,EU,Germany,DE,,True,Arvancloud Global Technologies L.L.C,50.1109,8.68213,False,Arvancloud Global Technologies L.L.C,True,Hesse,success,Europe/Berlin,60313,1789214602,1789309179.1126,1103,socks5,185.204.170.179:1103,True,18414.451360703,5621,6180,47.631556647742,185.204.170.179
True,1789308993.2973,elite,5019.1304377147,1789302820.715,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789299520,1789309179.1042,26086,socks5,45.74.31.42:26086,True,8458.2643508911,70,25,73.684210526316,45.74.31.42
True,1789309179.0557,elite,6808.2188344172,1789105524.9302,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789103160,1789309179.0557,11899,socks5,45.74.31.42:11899,True,5267.2719955444,1260,1722,42.253521126761,45.74.31.42
True,1789309178.9919,elite,4105.6028158641,1776088072.0166,AS149868 Comfort Solutions,COMFORTSOLUTIONS-AS-AP,Paltan,Asia,AS,Bangladesh,BD,,False,Comfort Solutions,23.7365,90.4029,False,Md. Ruhul Amin Sarker,True,Dhaka Division,success,Asia/Dhaka,1000,1788787194,1789309178.9919,6969,socks5,103.189.218.76:6969,True,2345.7050323486,81139,102855,44.098720610455,103.189.218.76
True,1789309178.9847,elite,7113.984821164,1788130429.603,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788734141,1789309178.9847,38235,http,174.138.165.211:38235,False,3994.6224689484,809,5979,11.918090748379,174.138.165.211
True,1789309114.0324,elite,5795.815223935,1789296200.4433,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789295687,1789309178.9629,11760,socks5,45.74.31.30:11760,True,1906.4190387726,88,80,52.380952380952,45.74.31.30
True,1789309098.2476,elite,6859.3739833752,1789266116.6383,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789263064,1789309178.9174,16611,socks5,45.74.31.42:16611,True,5974.1122722626,481,267,64.304812834225,45.74.31.42
True,1789294628.3529,elite,1164.7944577981,1776654681.4609,"AS33387 Nocix, LLC",NOCIX,Kansas City,North America,,United States,US,Crossroads Arts District,True,"Nocix, LLC",39.0945,-94.5812,False,Gventure,True,Missouri,success,America/Chicago,64116,1789243899,1789309178.8925,18080,socks5,107.150.41.226:18080,True,712.79191970825,4559,9096,33.387037715123,107.150.41.226
True,1789309178.8728,transparent,5862.4622014036,1788329116.4539,AS8781 Ooredoo Q.S.C.,QA-ISP,Doha,Asia,AS,Qatar,QA,,False,Ooredoo-MBB,25.2925,51.5321,False,,False,Baladiyat ad Dawhah,success,Asia/Qatar,,1788932038,1789309178.8728,8080,http,176.202.83.9:8080,False,2213.0224704742,1706,5263,24.479839288277,176.202.83.9
True,1789308857.3253,elite,3155.4325253339,1778629865.344,AS210546 CHSL ONE LTD,CHSL-ONE,Frankfurt am Main,Europe,EU,Germany,DE,,True,Chsl ONE LTD,50.1109,8.68213,False,"Cloud Hosting Solutions, Limited",True,Hesse,success,Europe/Berlin,60313,1788953715,1789309178.8725,1080,socks5,77.239.106.24:1080,True,4748.605966568,103013,4803,95.545188098241,77.239.106.24
True,1789309021.4496,elite,5410.0679856834,1783289832.5287,AS31898 Oracle Corporation,ORACLE-BMC-31898,Tokyo,Asia,AS,Japan,JP,,True,Oracle Corporation,35.798,140.1803,False,Oracle Cloud Infrastructure (ap-tokyo-1),True,Tokyo,success,Asia/Tokyo,270-1351,1788731453,1789309178.8381,3128,http,140.238.32.108:3128,False,1718.1785106659,72573,14294,83.544959535842,140.238.32.108
True,1789309178.8341,elite,6172.2804041619,1789187718.3201,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789183983,1789309178.8341,13910,socks5,45.74.31.42:13910,True,4298.0372905731,940,878,51.705170517052,45.74.31.42
True,1789309114.0916,elite,7518.0994653702,1789253843.1453,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789252510,1789309178.8289,8656,socks5,45.74.31.30:8656,True,5939.2006397247,350,347,50.215208034433,45.74.31.30
True,1789309178.8259,elite,214.08836126477,1732983025.7761,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,North Bergen,North America,,United States,US,,True,"DigitalOcean, LLC",40.7964,-74.0203,False,"DigitalOcean, LLC",True,New Jersey,success,America/New_York,07047,1788917640,1789309178.8259,8888,http,159.65.230.46:8888,False,193.00937652588,447710,304724,59.501564256799,159.65.230.46
True,1789307846.7167,elite,1386.011218713,1789272664.8331,AS24940 Hetzner Online GmbH,HETZNER-AS,Frankfurt Am Main,Europe,EU,Germany,DE,,True,Hetzner Online AG,50.094,8.4971,False,Hetzner Online AG,False,Hesse,success,Europe/Berlin,65931,1789269661,1789309178.8214,10809,socks5,91.107.179.68:10809,True,883.56852531433,765,22,97.20457433291,91.107.179.68
True,1789309178.8168,elite,4706.01663177,1788477926.0636,AS42546 UKRANIAN OPTICAL SYSTEMS AND TECHNOLOGIES LLC,UOS,Kyiv,Europe,EU,Ukraine,UA,,False,Homelink LLC,50.4219,30.3982,False,Pavel Primak,True,Kyiv City,success,Europe/Kiev,31500,1789082208,1789309178.8168,1060,socks4,194.150.232.194:1060,True,2544.4166660309,2971,23830,11.085407260923,194.150.232.194
True,1789309178.8009,elite,8464.6361924592,1789212019.977,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789209031,1789309178.8009,37794,socks5,45.74.31.30:37794,True,5195.2662467957,834,679,55.122273628553,45.74.31.30
True,1789308926.2104,elite,6952.4611949022,1789104441.3796,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789103160,1789309178.7281,39547,socks5,45.74.31.30:39547,True,4891.1573886871,1595,1837,46.474358974359,45.74.31.30
True,1789308930.5075,elite,3045.3676095572,1776078788.5986,AS4766 Korea Telecom,KIXS-AS-KR,Suwon,Asia,AS,South Korea,KR,,False,Korea Telecom,37.2872,126.9734,False,Sudogwongangnambonbujang,True,Gyeonggi-do,success,Asia/Seoul,164,1788779983,1789309178.6389,1090,socks5,121.169.46.116:1090,True,2859.678030014,260043,25382,91.107296137339,121.169.46.116
True,1789309067.7634,elite,1130.97062497,1776081905.9687,AS46562 Performive LLC,PERFORMIVE,Atlanta,North America,,United States,US,,True,Performive LLC,33.7488,-84.3877,False,Performive LLC,True,Georgia,success,America/New_York,30302,1788780006,1789309178.6169,11288,socks5,184.170.251.30:11288,True,915.25769233704,94270,80579,53.915092451201,184.170.251.30
True,1789309178.6047,elite,3913.4527282715,1789279369.1106,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789277363,1789309178.6047,12253,socks5,45.74.31.30:12253,True,772.11380004883,125,200,38.461538461538,45.74.31.30
True,1789309178.5688,transparent,5776.7590412072,1789282345.0427,AS17451 BIZNET NETWORKS,BIZNET-AS-AP,Semarang,Asia,AS,Indonesia,ID,,False,Biznet Networks,-6.9932,110.4215,False,Prepaid,False,Central Java,success,Asia/Jakarta,50136,1789279993,1789309178.5688,8080,http,182.253.143.181:8080,True,5446.1505413055,168,113,59.786476868327,182.253.143.181
True,1789309178.5647,transparent,5048.7742517283,1785741663.8385,AS136089 PT Mitra Mandiri Network,IDNIC-MMNET-AS-ID,Indramayu,Asia,AS,Indonesia,ID,,False,PT Mitra Mandiri Network,-6.5033,108.0628,False,PT Mitra Mandiri Network,True,West Java,success,Asia/Jakarta,45265,1788765076,1789309178.5647,8080,http,157.66.16.77:8080,False,4258.4552764893,6010,24129,19.940940309897,157.66.16.77
True,1789308998.3206,elite,10144.656166253,1789201194.6012,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789198663,1789309178.5568,6546,socks5,45.74.31.30:6546,True,17431.310176849,411,834,33.012048192771,45.74.31.30
True,1789309178.4229,elite,7694.6315023179,1788924000.1113,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788921557,1789309178.4229,5319,socks5,45.74.31.42:5319,True,3278.0539989471,3029,4195,41.929678848283,45.74.31.42
True,1789309178.3881,elite,6487.3871905121,1789252973.4966,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789252508,1789309178.3881,20058,socks5,45.74.31.42:20058,True,4885.9422206879,398,399,49.937264742785,45.74.31.42
True,1789309178.382,elite,8428.2515354646,1789273692.7632,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789270552,1789309178.382,6026,socks5,45.74.31.30:6026,True,2599.2569923401,234,208,52.941176470588,45.74.31.30
True,1789309178.3487,elite,6551.7385524357,1787259019.8692,AS215590 DpkgSoft International Limited,XORA-AS,Helsinki,Europe,EU,Finland,FI,,True,DpkgSoft International Limited,60.1699,24.9384,False,Xorek.Cloud Helsinki,True,Uusimaa,success,Europe/Helsinki,00121,1789070897,1789309178.3487,3128,http,194.113.38.196:3128,False,6098.5517501831,9911,11508,46.272001494001,194.113.38.196
