alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1788718953.5639,elite,4809.769666087,1783520888.1141,"AS9808 China Mobile Communications Group Co., Ltd.",CHINAMOBILE-CN,Guangzhou,Asia,AS,China,CN,,false,"China Mobile communications corporation",23.1317,113.266,true,"China Mobile Communications Group Co., Ltd",true,Guangdong,success,Asia/Shanghai,510000,1788359246,1788718953.5639,1080,socks5,221.176.85.235:1080,true,6978.9605140686,9611,68263,12.341731515011,221.176.85.235
true,1788718653.4077,elite,7154.512039666,1788716686.0792,"AS57568 ARVANCLOUD GLOBAL TECHNOLOGIES L.L.C",TR_Arvancloud,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Arvancloud Global Technologies L.L.C",50.1109,8.68213,false,"Arvancloud Global Technologies L.L.C",true,Hesse,success,Europe/Berlin,60313,1788715912,1788718953.5311,1137,socks5,185.204.170.179:1137,true,4159.9206924438,103,5,95.37037037037,185.204.170.179
true,1788718487.4616,elite,13939.018311825,1788141494.362,"AS140227 Hong Kong Communications International Co., Limited",HKCICL-AS-AP,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Hong Kong Communications International Co., Limited",22.3193,114.169,false,"Hong Kong Communications International Co., Limited",false,Kowloon,success,Asia/Hong_Kong,999077,1788138784,1788718953.5142,5555,socks5,177.4.8.113:5555,true,10760.404586792,19971,3753,84.180576631259,177.4.8.113
true,1788718853.7192,elite,3057.16721111,1776078788.5986,"AS4766 Korea Telecom",KIXS-AS-KR,Suwon,Asia,AS,"South Korea",KR,,false,"Korea Telecom",37.2734,127.0189,false,Sudogwongangnambonbujang,true,Gyeonggi-do,success,Asia/Seoul,164,1788175166,1788718953.5076,1090,socks5,121.169.46.116:1090,true,1582.9148292542,242189,22389,91.537845172312,121.169.46.116
true,1788718914.7516,elite,3519.0823744815,1787974065.6969,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Guayaquil,"South America",SA,Ecuador,EC,,false,"Ufinet Panama S.A.",-2.2038,-79.8819,false,"Nedetel S.A",true,Guayas,success,America/Guayaquil,,1788576892,1788718953.4972,1080,socks4,45.71.115.17:1080,true,836.88282966614,12238,22395,35.33624000231,45.71.115.17
true,1788718953.4693,elite,8684.3659818908,1778715789.0852,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788572179,1788718953.4693,50278,socks5,174.138.165.203:50278,true,8612.3239994049,162,6808,2.3242467718795,174.138.165.203
true,1788718953.4675,elite,3627.0159821769,1710573640.5272,"AS24207 PT NettoCyber Indonesia",EXPRESSNET-AS-ID,"West Jakarta",Asia,AS,Indonesia,ID,,false,"PT NettoCyber Indonesia",-6.2188,106.748,false,,true,Jakarta,success,Asia/Jakarta,11610,1788141094,1788718953.4675,52667,socks4,222.165.234.147:52667,true,3898.3204364777,162076,950404,14.568891126133,222.165.234.147
true,1788718908.7591,elite,3064.0739824686,1786518375.0744,"AS206996 ZAP-Hosting GmbH",zap-hosting,Reston,"North America",NA,"United States",US,,true,"ZAP-Hosting GmbH",38.9586,-77.357,false,"ZAP-Hosting GmbH",true,Virginia,success,America/New_York,20190,1788329677,1788718953.4416,20000,socks5,5.249.165.195:20000,true,7109.1141700745,78144,19492,80.0360522758,5.249.165.195
true,1788718953.4281,elite,5520.8266162301,1787112390.0383,"AS41745 Baykov Ilya Sergeevich",FORTIS-AS,"Frankfurt Am Main",Europe,EU,Germany,DE,,false,"Baykov Ilya Sergeevich",50.1109,8.6821,false,"Baykov Ilya Sergeevich",true,Hesse,success,Europe/Berlin,,1788321104,1788718953.4281,2080,socks4,45.95.2.232:2080,true,22224.701404572,14030,47668,22.73979707608,45.95.2.232
true,1788718058.6078,elite,7608.3277090198,1783331539.8563,"AS36352 HostPapa",AS-COLOCROSSING,"Santa Clara","North America",NA,"United States",US,,true,HostPapa,37.353,-121.9544,false,"RackNerd LLC",true,California,success,America/Los_Angeles,95052,1788521004,1788718953.4218,1080,socks5,107.172.79.218:1080,true,11314.428091049,8678,14665,37.176027074498,107.172.79.218
true,1788718953.3834,elite,7210.2401728881,1776087338.4906,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Kuala Lumpur",Asia,AS,Malaysia,MY,,true,"Alibaba (US) Technology Co., Ltd.",3.1408,101.6852,false,"Alibaba.com LLC",true,"Kuala Lumpur",success,Asia/Kuala_Lumpur,50515,1788182772,1788718953.3834,3129,socks4,47.250.159.65:3129,true,10426.528215408,2326,271858,0.84833542438654,47.250.159.65
true,1788718953.3333,elite,3974.6504371091,1788498734.4078,"AS23956 AmberIT Limited",AMBERIT-BD-AS,Madaripur,Asia,AS,Bangladesh,BD,,false,"Tiger Telecommunication Company",23.166,90.2079,false,"Dhakacom Limited",false,"Dhaka Division",success,Asia/Dhaka,7900,1788496382,1788718953.3333,9090,socks5,118.179.144.113:9090,true,1749.9146461487,4334,2655,62.01173272285,118.179.144.113
true,1788718128.2217,elite,10502.954989408,1788710989.661,"AS57568 ARVANCLOUD GLOBAL TECHNOLOGIES L.L.C",TR_Arvancloud,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Arvancloud Global Technologies L.L.C",50.1109,8.68213,false,"Arvancloud Global Technologies L.L.C",true,Hesse,success,Europe/Berlin,60313,1788709583,1788718953.2326,1101,http,185.204.170.179:1101,true,8349.6429920197,113,10,91.869918699187,185.204.170.179
true,1788718953.1982,elite,3577.302959979,1786948645.5823,"AS24940 Hetzner Online GmbH",HETZNER-AS,Helsinki,Europe,EU,Finland,FI,,true,"Hetzner Online GmbH",60.1719,24.9347,false,Hetzner,false,Uusimaa,success,Europe/Helsinki,00221,1788154873,1788718953.1982,10808,socks5,65.21.252.66:10808,true,7377.6831626892,48934,10191,82.763636363636,65.21.252.66
true,1788718945.2962,elite,5103.8161968629,1783188176.5944,"AS45411 APCS Australia",APCSNET-AU,"Port Moresby",Oceania,OC,"Papua New Guinea",PG,Waigani,false,"Australia Power Control Systems",-9.41589,147.181,true,"Asia Pacific Communication Specialist (PNG) Ltd",true,"National Capital",success,Pacific/Port_Moresby,,1788628200,1788718953.1897,80,socks5,103.153.159.217:80,true,2134.6247196198,36404,71849,33.628629229675,103.153.159.217
true,1788718925.4984,elite,6250.9787330904,1786781577.3194,"AS132165 Connect Communications",CONNECT-AS-AP,"Tando Adam",Asia,AS,Pakistan,PK,,false,"Connect Communication",25.8943,68.5247,false,WANGSU,true,Sindh,success,Asia/Karachi,68050,1788594918,1788718953.1865,10932,http,111.119.162.248:10932,true,727.58769989014,6148,11358,35.119387638524,111.119.162.248
true,1788718953.182,elite,3920.9010113899,1771524826.9794,"AS45305 Lintas Data Prima, PT",LDP-AS-ID,Comal,Asia,AS,Indonesia,ID,,false,LDP,-6.9053,109.535,false,,true,"Central Java",success,Asia/Jakarta,,1788347486,1788718953.182,1080,socks4,103.175.240.64:1080,true,8417.6168441772,56676,260902,17.846324367557,103.175.240.64
true,1788718953.1815,elite,6042.7072832762,1787860692.8536,"AS200019 ALEXHOST SRL",AlexHost,Stockholm,Europe,EU,Sweden,SE,,true,"Alexhost SRL",59.3287,18.0717,false,,true,"Stockholm County",success,Europe/Stockholm,"100 04",1788462459,1788718953.1815,1082,socks4,143.246.197.187:1082,true,1480.9577465057,7674,25691,23.000149857635,143.246.197.187
true,1788718676.2309,elite,7459.4291401693,1786779479.4347,"AS132165 Connect Communications",CONNECT-AS-AP,"Tando Adam",Asia,AS,Pakistan,PK,,false,"Connect Communication",25.8943,68.5247,false,WANGSU,true,Sindh,success,Asia/Karachi,68050,1788594054,1788718953.0524,10933,socks5,111.119.162.248:10933,true,3287.9462242126,12184,25148,32.636879888567,111.119.162.248
true,1788706683.74,elite,688.37155631686,1785035808.491,"AS203273 NetCrafters OU",NetCraftersOU,Helsinki,Europe,EU,Finland,FI,,false,"NetCrafters OU",60.1699,24.9384,false,"NetCrafters OU",true,Uusimaa,success,Europe/Helsinki,00121,1788663673,1788718953.0474,1080,socks5,83.147.216.208:1080,true,195.76835632324,189027,1436,99.246047788809,83.147.216.208
true,1788718926.5947,elite,6394.8851875905,1784623675.2361,"AS51167 Contabo GmbH",CONTABO,Lauterbourg,Europe,EU,France,FR,,true,"Contabo GmbH",48.9742,8.1851,false,"Contabo GmbH",true,"Grand Est",success,Europe/Paris,67630,1788251218,1788718953.0433,8888,socks5,161.97.119.1:8888,true,8079.0326595306,31743,57685,35.495594221049,161.97.119.1
true,1788697223.4628,elite,891.58905818636,1781058435.9784,"AS51167 Contabo GmbH",CONTABO,Lauterbourg,Europe,EU,France,FR,,true,"Contabo GmbH",48.9742,8.1851,false,"Contabo GmbH",true,"Grand Est",success,Europe/Paris,67630,1788692328,1788718952.9995,1080,socks5,213.199.47.140:1080,true,758.35943222046,135464,5060,96.399191597165,213.199.47.140
true,1788442584.9426,elite,1064.8344051723,1788338596.72,"AS16509 Amazon.com, Inc.",AMAZON-02,Mumbai,Asia,AS,India,IN,,true,Amazon.com,19.07283,72.88261,false,"AWS EC2 (ap-south-1)",false,Maharashtra,success,Asia/Kolkata,,1788337595,1788718952.9883,3001,http,65.1.240.131:3001,true,274.04236793518,5090,481,91.366002513014,65.1.240.131
true,1788718952.9089,elite,5754.5852499211,1719099236.9589,"AS47118 MAN net Ltd.",MANNET-AS,Smolensk,Europe,EU,Russia,RU,,false,"MAN net Ltd.",54.7711,32.1009,false,"MAN net Ltd",true,"Smolensk Oblast",success,Europe/Moscow,214031,1788172307,1788718952.9089,65056,http,91.203.179.72:65056,false,5700.977563858,38772,529100,6.8275949509749,91.203.179.72
true,1788718670.7032,elite,5907.3905490543,1750988948.5543,"AS136613 Ayeyarwady Bank",AYEYARWADYBANK-AS-AP,Yangon,Asia,AS,Myanmar,MM,,false,"Ayeyarwady Bank",16.7746,96.1605,false,"Ayeyarwady Bank",true,Yangon,success,Asia/Yangon,,1788187890,1788718952.8308,3128,http,103.94.52.70:3128,false,3373.6689090729,64279,62641,50.645288370627,103.94.52.70
true,1788708030.4973,elite,1301.6106690996,1788426413.4396,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Singapore,Asia,AS,Singapore,SG,Pioneer,true,"DigitalOcean, LLC",1.32123,103.695,false,"DigitalOcean, LLC",false,"South West",success,Asia/Singapore,627753,1788423812,1788718952.7661,1080,socks5,167.172.64.222:1080,true,990.25297164917,10285,2043,83.427968851395,167.172.64.222
true,1788718952.7356,elite,2701.269584756,1776077939.3613,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Lafayette,"North America",NA,"United States",US,,false,"Cox Communications Inc.",30.209,-92.0607,false,"Cox Communications Inc.",true,Louisiana,success,America/Chicago,70506,1788175211,1788718952.7356,4145,socks5,174.64.199.79:4145,true,4013.1335258484,118645,71927,62.257309573285,174.64.199.79
true,1788718952.5843,elite,3178.7304057201,1786479973.4316,"AS28252 WorldNet Telecom Comercio e Serviços de Telecomuni","WorldNet Telecom Comercio e Serviços de Telecomuni",Recife,"South America",SA,Brazil,BR,,false,"WorldNet Telecom Comercio e Servi?os de Telecomuni",-8.0009,-34.8687,false,"WorldNet Telecom Comercio e Serviços de Telecomuni",true,Pernambuco,success,America/Recife,53000,1788291325,1788718952.5843,5432,socks4,179.189.248.129:5432,true,978.70421409607,37227,59600,38.446920796885,179.189.248.129
true,1788718911.3057,elite,13744.983339926,1780496393.3997,"AS135905 VIETNAM POSTS AND TELECOMMUNICATIONS GROUP",VNPT-AS-VN,"Dich Vong",Asia,AS,Vietnam,VN,,false,INETSOLUTION,21.0341,105.796,false,"INET Solution Corporation",true,Hanoi,success,Asia/Bangkok,,1788355293,1788718952.5795,9191,socks5,103.179.189.64:9191,true,14711.167573929,29847,90898,24.719035984927,103.179.189.64
true,1788718916.4036,elite,3231.5637629273,1786673353.2466,"AS45582 VAINAVI INDUSTIES LTD, INTERNET SERVICE PROVIDER, INDIA",VAINAVIINDUSTRIESLTD-IN,Nandyāl,Asia,AS,India,IN,,false,"VAINAVI INDUSTIES LTD, INTERNET SERVICE PROVIDER, INDIA",15.478,78.4836,false,"Vainavi Industries Ltd",true,"Andhra Pradesh",success,Asia/Kolkata,518501,1788485950,1788718952.573,4153,socks4,119.235.50.78:4153,true,819.77081298828,35611,54324,39.596375159838,119.235.50.78
true,1788705950.3007,elite,218.26504248853,1730006221.6434,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,"North Bergen","North America",NA,"United States",US,,true,"DigitalOcean, LLC",40.7964,-74.0203,false,"DigitalOcean, LLC",true,"New Jersey",success,America/New_York,07047,1788311982,1788718952.5558,3128,http,142.93.202.130:3128,false,185.72592735291,576924,240131,70.6101792413,142.93.202.130
true,1788718592.6503,transparent,11563.875409966,1775991854.5997,"AS55836 Reliance Jio Infocomm Limited",RELIANCEJIO-IN,"Navi Mumbai",Asia,AS,India,IN,Ghansoli,false,"Reliance Jio Infocomm Limited",19.1258,73.0004,true,"Reliance Jio Infocomm Limited",false,Maharashtra,success,Asia/Kolkata,400701,1788178086,1788718952.5479,3128,http,136.233.127.168:3128,true,11916.901350021,14069,24812,36.184768910265,136.233.127.168
true,1788718927.4096,elite,2339.0140782169,1788022821.6668,"AS12389 PJSC Rostelecom",ROSTELECOM-AS,Chelyabinsk,Europe,EU,Russia,RU,,false,"JSC ""Uralsvyazinform"" Chelyabinsk",55.1643,61.4012,false,"Chelyabinsk Network Informational Center",true,"Chelyabinsk Oblast",success,Asia/Yekaterinburg,454082,1788626175,1788718952.4227,10808,socks5,62.148.236.156:10808,true,2320.6288814545,8216,8032,50.566223535204,62.148.236.156
true,1788718277.1439,elite,4760.3788841602,1788714648.8361,"AS401696 cognetcloud INC",COGNETCLOUD,"Kwai Chung",Asia,AS,"Hong Kong",HK,,true,"cognetcloud INC",22.374,114.1369,false,"HONGKONG CLOUD NETWORK TECHNOLOGY CO., LIMITED",false,"Kwai Tsing District",success,Asia/Hong_Kong,,1788713356,1788718952.3996,7890,socks4,149.88.66.50:7890,true,10990.074634552,215,57,79.044117647059,149.88.66.50
true,1788715381.8831,anonymous,2742.9277424135,1757616696.5698,"AS60294 Deutsche Glasfaser Wholesale GmbH",DE-DGW,Viersen,Europe,EU,Germany,DE,,false,"Deutsche Glasfaser Wholesale GmbH",51.2568,6.3961,false,"inexio Informationstechnologie und Telekommunikation Gmbh",true,"North Rhine-Westphalia",success,Europe/Berlin,41751,1788171306,1788718952.3284,3128,http,80.74.54.148:3128,false,48.463106155396,255997,37411,87.249495582943,80.74.54.148
true,1788718952.2369,elite,8616.8186830438,1788066765.1033,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788669490,1788718952.2369,33746,http,174.138.165.202:33746,false,9759.6230506897,460,3314,12.188659247483,174.138.165.202
true,1788718953.1517,elite,7975.5296508471,1788716806.1277,"AS4134 CHINANET BACKBONE",CHINANET-BACKBONE,Jinan,Asia,AS,China,CN,,false,Chinanet,36.6683,116.9972,false,"Chinanet SD",false,Shandong,success,Asia/Shanghai,,1788714458,1788718952.2058,1080,socks4,113.128.128.45:1080,true,12531.738042831,72,51,58.536585365854,113.128.128.45
true,1788718952.1618,elite,9754.9306958332,1782997329.3535,"AS63949 Akamai Connected Cloud",AKAMAI-LINODE-AP,London,Europe,EU,"United Kingdom",GB,,true,"Akamai Technologies, Inc.",51.5081,-0.1278,false,"Linode, LLC",true,England,success,Europe/London,EC1A,1788439551,1788718952.1618,19100,socks5,88.80.186.173:19100,true,11494.938373566,25985,77040,25.222033487018,88.80.186.173
true,1788718952.1583,elite,3180.1507834505,1784114707.7293,"AS18734 Operbes, S.A. de C.V.","Operbes, S.A. de C.V.","Ramos Arizpe","North America",NA,Mexico,MX,,false,"Operbes, S.A. de C.V.",25.5393,-100.947,false,"Operbes, S.A. de C.V",true,Coahuila,success,America/Monterrey,25280,1788346260,1788718952.1583,1080,socks4,189.202.204.53:1080,true,1777.8596878052,127194,107704,54.148609183561,189.202.204.53
true,1788718952.1017,elite,8609.7161772004,1754760403.4639,"AS50340 JSC Selectel",SELECTEL-MSK,Moscow,Europe,EU,Russia,RU,,false,"JSC Selectel",55.7487,37.6187,false,Selectel,true,Moscow,success,Europe/Moscow,101000,1788200795,1788718952.1017,80,http,82.148.13.136:80,false,4947.7088451385,79214,64389,55.161800240942,82.148.13.136
true,1788718952.0368,elite,8297.400488051,1788037833.5787,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788641379,1788718952.0368,55940,http,174.138.165.206:55940,false,7963.063955307,618,3557,14.802395209581,174.138.165.206
true,1788718951.9041,elite,2545.1564483303,1776081411.4554,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Roanoke,"North America",NA,"United States",US,,false,"Cox Communications Inc.",37.2681,-79.9404,false,"Cox Communications Inc.",true,Virginia,success,America/New_York,24023,1788175357,1788718951.9041,15294,socks5,184.178.172.28:15294,true,3975.4364490509,153929,59945,71.971815180901,184.178.172.28
true,1788718869.7125,elite,3000.0642716117,1785519992.1794,"AS24940 Hetzner Online GmbH",HETZNER-AS,Nuremberg,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",49.4527,11.0783,false,Hetzner,true,Bavaria,success,Europe/Berlin,90403,1788543722,1788718951.8945,9052,socks5,157.90.113.23:9052,true,488.04426193237,52479,38081,57.949425795053,157.90.113.23
true,1788718951.8936,elite,3668.4131401866,1785466267.513,"AS63878 PT Victory Network Indonesia",VICTORYNET-AS-ID,Tangerang,Asia,AS,Indonesia,ID,,false,"PT Victory Network Indonesia",-6.1716,106.5265,false,,true,Banten,success,Asia/Jakarta,15146,1788487658,1788718951.8936,1080,socks5,103.236.190.197:1080,true,1117.4945831299,41223,51042,44.678913997724,103.236.190.197
true,1788718683.2906,elite,5724.5537352705,1786781749.4677,"AS132165 Connect Communications",CONNECT-AS-AP,"Tando Adam",Asia,AS,Pakistan,PK,,false,"Connect Communication",25.8943,68.5247,false,WANGSU,true,Sindh,success,Asia/Karachi,68050,1788595512,1788718951.7081,10935,http,111.119.162.248:10935,true,1068.1641101837,4993,11477,30.315725561627,111.119.162.248
true,1788718951.6436,elite,6583.7875866753,1788438617.3922,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba Cloud LLC",22.3193,114.169,false,"Alibaba Cloud - HK",false,Kowloon,success,Asia/Hong_Kong,999077,1788437913,1788718951.6436,9898,socks4,47.86.231.164:9898,true,3054.8684597015,3145,8437,27.154204800553,47.86.231.164
true,1788718252.9454,elite,9174.1388656712,1787168197.2984,"AS132165 Connect Communications",CONNECT-AS-AP,"Tando Adam",Asia,AS,Pakistan,PK,,false,"Connect Communication",25.8943,68.5247,false,WANGSU,true,Sindh,success,Asia/Karachi,68050,1788374375,1788718951.6366,10929,socks5,111.119.162.248:10929,true,2052.8411865234,16140,18473,46.629878947216,111.119.162.248
true,1788718927.1903,elite,3407.2000287976,1783368818.9044,"AS7552 Viettel Group",VIETEL-AS-AP,Hanoi,Asia,AS,Vietnam,VN,,false,VIETTEL,21.0184,105.8461,false,,true,Hanoi,success,Asia/Bangkok,100000,1788206601,1788718951.6232,1080,socks4,117.4.26.246:1080,true,8074.285030365,126199,129651,49.325385968341,117.4.26.246
true,1788718951.5111,elite,2597.4597086574,1783180300.2365,"AS216154 CLODO CLOUD SERVICE CO. L.L.C",CLODO,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"Clodo Cloud Service CO. L.L.C",52.3716,4.8883,false,"Clodo Cloud Service CO. L.L.C",true,"North Holland",success,Europe/Amsterdam,1012,1788622080,1788718951.5111,445,socks5,185.200.177.138:445,true,2075.8526325226,37516,71242,34.494933706026,185.200.177.138
true,1788718951.4586,elite,5416.5511699854,1780695241.8718,"AS31898 Oracle Corporation",ORACLE-BMC-31898,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Oracle Corporation",50.1049,8.6295,false,"Oracle Cloud Infrastructure (eu-frankfurt-1)",true,Hesse,success,Europe/Berlin,60326,1788558475,1788718951.4586,1080,socks5,89.168.67.102:1080,true,8224.7052192688,23497,90611,20.591895397343,89.168.67.102
true,1788699468.5064,elite,253.65066076886,1765038929.4143,"AS205889 Giga Nineveh for internet services Ltd",giganineveh,"Al Mansour",Asia,AS,Iraq,IQ,,false,"Giganet Telecom",33.3125,44.3502,false,,true,Baghdad,success,Asia/Baghdad,10013,1788178144,1788718951.3699,80,http,185.135.69.34:80,false,163.10882568359,325261,8801,97.365459106393,185.135.69.34
true,1788718951.2867,elite,6750.8833566124,1777473783.582,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Kuala Lumpur",Asia,AS,Malaysia,MY,,true,"Alibaba (US) Technology Co., Ltd.",3.1408,101.6852,false,"Alibaba.com LLC",true,"Kuala Lumpur",success,Asia/Kuala_Lumpur,50515,1788359351,1788718951.2867,6969,socks4,47.250.159.65:6969,true,10475.363731384,2030,252798,0.79661575651027,47.250.159.65
